customer_id,age,marital_status,education_level,department,employment_type,job_level,years_of_experience,years_at_company,city_tier,number_of_dependents,monthly_income_inr,household_monthly_income_inr,housing_status,rent_or_emi_inr,food_expense_inr,utilities_expense_inr,transport_expense_inr,healthcare_expense_inr,education_expense_inr,discretionary_expense_inr,total_monthly_expenses_inr,monthly_savings_inr,savings_rate_pct,loan_count,monthly_debt_payment_inr,total_debt_inr,debt_to_income_ratio_pct,credit_card_utilization_pct,credit_score,missed_payment_count_12m,late_bill_payment_count_12m,unexpected_expense_inr_12m,liquid_assets_inr,emergency_fund_months,investment_amount_inr,retirement_contribution_pct,insurance_coverage,financial_product_count,budgeting_frequency,expense_tracking_frequency,financial_literacy_score,financial_goal_clarity_score,financial_planning_horizon_months,impulse_spending_score,risk_tolerance_level,digital_finance_usage_score,payment_behavior_score,income_stability_score,job_security_perception_score,recent_income_shock,family_financial_support,financial_advisor_access,sleep_disruption_days_per_month,productivity_impact_score,finance_related_absence_days_12m,financial_wellness_program_participation,preferred_financial_support_channel,target_financial_wellbeing_category,monthly_surplus_inr,surplus_rate_pct,age_band,income_band,debt_band,emergency_fund_band
EMP-00426,34,Married,Master,Finance,Contract,Senior,12,5,Tier 1,0,98034.47,161767.55,Owned,17231.97,8910.41,3230.69,5193.72,1915.73,0.0,20616.36,69464.04,91590.66,56.62,1,12365.16,806792.33,7.64,20.72,764,0,0,5346.75,355703.73,7.28,1118489.88,10.06,Basic,5,Monthly,Monthly,3,7,15,5,Low,5,10,7,7,No,Limited,No,0,1,0,No,Digital Learning,Moderately Stable,92303.51,57.06,30-39,High,High,More than 6 months
EMP-01887,27,Married,Master,Sales,Permanent,Junior,4,0,Tier 1,2,74420.28,79999.48,Rented,14114.96,14027.75,5055.86,6500.55,3396.24,5451.13,12278.86,61299.08,23722.58,29.65,0,473.73,32515.13,0.59,37.42,724,0,1,33064.86,136814.91,2.79,521427.39,8.98,Comprehensive,4,Monthly,Daily,6,5,33,3,Low,7,7,7,7,No,Limited,No,0,1,0,Yes,Group Workshop,Financially Secure,18700.399999999994,23.38,21-29,Low,Low,1-3 months
EMP-05261,42,Married,Bachelor,Finance,Permanent,Senior,21,8,Tier 1,1,119510.01,139865.88,Owned,17443.16,12812.21,4569.7,9697.51,2845.43,3750.6,18890.45,92215.13,45111.51,32.25,3,22206.07,1326768.71,15.88,21.8,776,0,0,13243.89,96952.28,1.32,643871.64,8.76,None listed,5,Monthly,Rarely,5,5,14,6,Moderate,7,9,7,5,Yes,Limited,Yes,1,1,0,No,Digital Learning,Financially At-Risk,47650.75,34.07,40-49,High,High,1-3 months
EMP-04615,32,Divorced,Master,Finance,Permanent,Junior,8,5,Tier 1,0,73402.46,74212.19,Rented,14408.93,8877.86,3234.57,5904.45,6192.65,0.0,4916.19,46138.94,26113.15,35.19,1,2604.29,230009.24,3.51,0.0,762,0,0,102214.41,206883.99,5.02,458149.29,0.75,Basic,4,Monthly,Monthly,5,6,19,5,Moderate,9,7,10,8,Yes,Limited,No,1,1,0,Yes,Group Workshop,Moderately Stable,28073.25,37.83,30-39,Low,Medium,3-6 months
EMP-03451,23,Married,Bachelor,Human Resources,Permanent,Entry,1,0,Tier 2,3,34358.61,49221.16,Rented,9764.62,14927.27,2677.86,2776.76,4547.25,2186.04,5529.16,42408.96,12383.07,25.16,0,0.0,0.0,0.0,60.2,670,0,0,59897.31,126455.79,3.43,54154.37,7.5,Basic,5,Monthly,Weekly,4,6,32,7,Moderate,7,8,6,7,No,Limited,Yes,2,3,0,Yes,Self-Help Resources,Moderately Stable,6812.200000000004,13.84,21-29,Low,Low,3-6 months
EMP-04697,43,Married,Master,Information Technology,Part-Time,Senior,20,19,Tier 3,0,55473.77,103450.78,Rented,11190.56,2586.58,3242.21,6660.39,2665.12,-0.0,12131.35,38476.21,66944.28,64.71,3,0.0,191478.55,0.0,0.0,826,0,1,5167.43,636426.54,24.0,635510.97,13.15,Basic,5,Weekly,Monthly,3,2,28,4,Moderate,5,10,8,5,No,Limited,No,0,1,0,No,Group Workshop,Financially Secure,64974.57,62.81,40-49,Medium,Medium,More than 6 months
EMP-03169,29,Single,Bachelor,Customer Support,Contract,Junior,8,1,Tier 3,0,48701.76,50495.25,Company Provided,1530.53,2500.0,1986.8,6699.12,1909.22,0.0,1000.0,16718.45,32409.83,64.18,0,1092.78,46267.84,2.16,27.87,740,0,2,10019.24,66183.3,4.21,640965.23,7.48,Basic,4,Occasionally,Weekly,4,4,19,8,Moderate,6,10,9,5,No,Unavailable,No,0,4,0,No,One-to-One Counseling,Moderately Stable,33776.8,66.89,21-29,Low,Low,3-6 months
EMP-01468,25,Married,Bachelor,Finance,Permanent,Entry,3,3,Tier 2,3,64474.44,85566.36,Rented,8537.72,12209.64,3569.58,5978.24,2969.5,6154.05,11881.59,58397.15,27317.57,31.93,2,7096.83,495006.69,8.29,4.36,870,0,1,30024.64,329490.97,7.08,212335.06,6.27,Comprehensive,4,Occasionally,Rarely,5,4,16,6,Moderate,8,9,7,6,No,Unavailable,Yes,0,2,1,No,Self-Help Resources,Moderately Stable,27169.21,31.75,21-29,Medium,High,More than 6 months
EMP-00448,34,Widowed,Master,Customer Support,Contract,Junior,6,5,Tier 3,0,61831.2,66027.14,Rented,8421.37,5535.02,2021.25,3404.42,4989.44,0.0,7113.67,32450.42,35729.64,54.11,0,965.25,58914.92,1.46,28.55,714,0,3,3665.59,131802.61,5.2,253531.98,4.61,Basic,4,Monthly,Weekly,5,4,25,6,Moderate,6,9,7,7,No,Limited,No,0,3,0,No,One-to-One Counseling,Moderately Stable,33576.72,50.85,30-39,Low,Low,3-6 months
EMP-01871,45,Single,Bachelor,Customer Support,Permanent,Senior,23,11,Tier 2,0,90780.8,90780.8,Rented,9172.67,6299.11,3529.61,5781.0,4585.2,0.0,9587.53,39197.27,51707.33,56.96,0,242.15,13961.26,0.27,33.25,724,0,1,16108.78,446772.78,15.09,309235.43,9.95,Comprehensive,5,Occasionally,Weekly,3,3,21,8,Moderate,4,8,7,9,No,Available,No,0,3,0,No,Self-Help Resources,Moderately Stable,51583.530000000006,56.82,40-49,Medium,Low,More than 6 months
EMP-06513,41,Married,Bachelor,Marketing,Permanent,Mid-Level,19,15,Tier 1,2,84351.06,147025.81,Owned,20599.44,13753.3,4719.28,9015.57,2934.45,2222.9,17311.0,84437.08,63721.01,43.34,1,13881.14,777162.22,9.44,12.94,834,0,0,18338.82,718073.24,10.7,1470253.33,9.5,Comprehensive,5,Never,Rarely,5,5,12,8,High,9,10,8,6,No,Available,No,0,1,0,Yes,Self-Help Resources,Moderately Stable,62588.729999999996,42.57,40-49,High,High,More than 6 months
EMP-03264,52,Single,Bachelor,Information Technology,Permanent,Leadership,24,7,Tier 2,1,112733.31,112853.55,Owned,17961.02,6773.83,2783.42,3944.51,3827.39,3606.03,10798.13,65412.91,45189.05,40.04,1,15718.58,1146003.52,13.93,10.4,751,0,0,30159.95,462049.18,8.46,110882.77,8.14,Basic,5,Weekly,Monthly,6,7,34,7,Moderate,5,9,9,9,No,Available,No,4,4,1,Yes,One-to-One Counseling,Moderately Stable,47440.64,42.04,50-60,Medium,High,More than 6 months
EMP-03758,26,Single,Master,Information Technology,Permanent,Entry,3,3,Tier 2,0,57577.81,58525.53,Rented,10992.29,9868.02,3935.27,2597.98,2358.24,0.0,8950.36,42956.85,15524.91,26.53,1,4254.69,302256.13,7.27,38.86,737,0,1,13186.96,144242.9,4.24,125418.07,7.08,Comprehensive,6,Occasionally,Monthly,5,6,30,6,Low,5,7,7,8,No,Available,Yes,1,2,0,No,Group Workshop,Moderately Stable,15568.68,26.6,21-29,Low,Medium,3-6 months
EMP-01394,41,Single,Bachelor,Research and Development,Permanent,Senior,23,19,Tier 3,1,108835.8,120065.17,Owned,5985.88,4950.12,3174.09,3081.99,3075.12,1397.06,4448.94,49674.04,74645.77,62.17,3,23560.84,927422.36,19.62,39.3,755,0,2,26906.82,668083.27,14.77,966479.86,7.41,Comprehensive,5,Never,Rarely,5,5,16,6,Low,8,9,7,10,No,Limited,No,1,1,1,Yes,Digital Learning,Moderately Stable,70391.13,58.63,40-49,High,High,More than 6 months
EMP-03922,34,Married,Bachelor,Information Technology,Permanent,Senior,10,9,Tier 1,1,92168.86,118583.25,Rented,16721.72,8534.88,3581.23,8301.82,6007.4,3904.62,12465.34,60890.49,58464.31,49.3,0,1373.48,46017.74,1.16,8.12,817,0,0,40187.88,414152.18,8.55,612825.89,4.9,Basic,5,Monthly,Rarely,4,4,12,3,Moderate,7,10,9,8,No,Limited,No,0,3,0,Yes,Self-Help Resources,Financially Secure,57692.76,48.65,30-39,High,Low,More than 6 months
EMP-06258,37,Married,Bachelor,Finance,Permanent,Mid-Level,9,6,Tier 2,1,82379.75,115119.01,Rented,11973.74,8715.71,1476.66,6233.79,4317.31,3406.35,10447.37,50827.39,66625.96,57.88,2,4256.46,321570.57,3.7,55.39,657,0,3,23202.33,126664.78,3.14,441640.07,4.85,Basic,5,Monthly,Rarely,5,8,41,5,Moderate,8,8,7,9,No,Unavailable,No,0,2,1,No,Digital Learning,Moderately Stable,64291.619999999995,55.85,30-39,High,Medium,3-6 months
EMP-01424,50,Single,Master,Finance,Permanent,Leadership,30,9,Tier 1,0,137698.54,141239.16,Owned,17209.18,7222.86,3385.43,10191.72,3492.49,0.0,15298.58,59326.82,78317.22,55.45,0,2526.56,91340.76,1.79,35.06,726,0,1,12220.86,446495.54,10.14,1448260.56,10.85,Comprehensive,5,Monthly,Rarely,5,6,19,3,Moderate,8,10,6,7,No,Unavailable,Yes,0,3,2,No,Digital Learning,Moderately Stable,81912.34,58.0,50-60,High,Low,More than 6 months
EMP-01534,27,Divorced,Bachelor,Information Technology,Permanent,Junior,5,2,Tier 2,0,73141.02,76965.7,Company Provided,1898.05,8194.08,2043.91,2614.77,1889.23,0.0,8867.01,30229.11,54532.73,70.85,1,4722.06,191630.94,6.14,52.42,688,0,1,3597.24,327175.36,15.32,687131.02,10.0,Comprehensive,4,Weekly,Weekly,4,4,27,6,Moderate,7,9,7,6,Yes,Limited,No,0,1,0,No,Digital Learning,Moderately Stable,46736.59,60.72,21-29,Low,Medium,More than 6 months
EMP-06576,36,Single,Diploma,Human Resources,Permanent,Mid-Level,15,6,Tier 1,0,60353.12,64748.44,Owned,14610.48,9877.26,4138.65,5856.24,1963.78,0.0,1791.05,55878.75,15454.73,23.87,1,17641.29,406955.84,27.25,38.66,698,0,2,11371.77,149016.43,2.76,92144.74,4.25,Basic,5,Never,Weekly,3,5,33,5,Low,5,8,6,8,No,Available,No,3,4,0,Yes,Group Workshop,Financially At-Risk,8869.690000000002,13.7,30-39,Low,High,1-3 months
EMP-05968,36,Single,Master,Finance,Permanent,Mid-Level,12,12,Tier 2,0,90960.94,102274.23,Rented,10595.87,5566.67,2777.18,5267.68,3282.95,0.0,14333.45,41823.8,52461.08,51.29,0,0.0,0.0,0.0,14.62,738,0,1,7521.31,221145.18,8.04,481220.1,11.22,Basic,4,Never,Monthly,6,8,26,5,Moderate,3,8,10,7,No,Limited,No,0,3,0,No,Digital Learning,Financially Secure,60450.42999999999,59.11,30-39,Medium,Low,More than 6 months
EMP-06808,30,Married,Bachelor,Information Technology,Permanent,Junior,7,7,Tier 2,1,65066.65,75237.51,Owned,5728.55,12641.62,3233.97,7997.94,2390.43,2367.79,6148.36,49272.75,24183.73,32.14,0,8764.09,542275.2,11.65,22.27,741,0,0,31881.02,205382.79,4.76,417076.25,10.51,Basic,5,Weekly,Rarely,6,5,33,6,Moderate,3,10,10,8,Yes,Limited,Yes,2,3,1,No,Digital Learning,Financially At-Risk,25964.759999999995,34.51,30-39,Low,High,3-6 months
EMP-06899,28,Single,Bachelor,Operations,Part-Time,Junior,7,6,Tier 2,1,34329.76,42092.06,Company Provided,2029.83,7506.37,1668.74,3454.91,3754.55,1530.65,1000.0,25816.4,18039.24,42.86,2,4871.35,234476.54,11.57,35.99,736,0,1,27821.19,243442.09,9.81,406927.36,2.5,Basic,4,Monthly,Rarely,6,5,18,4,Moderate,10,9,3,6,No,Limited,No,0,2,0,No,One-to-One Counseling,Moderately Stable,16275.659999999996,38.67,21-29,Low,Medium,More than 6 months
EMP-04141,36,Divorced,Diploma,Customer Support,Permanent,Mid-Level,11,3,Tier 2,0,51229.92,54931.39,Rented,10189.28,6681.41,2269.3,2498.59,3561.57,0.0,9028.95,36857.85,24058.11,43.8,1,2628.75,137293.43,4.79,50.54,676,1,4,15656.11,95442.41,3.43,314865.47,7.31,Comprehensive,5,Never,Monthly,4,5,23,8,Moderate,7,7,9,8,No,Available,Yes,0,3,2,Yes,Digital Learning,Moderately Stable,18073.54,32.9,30-39,Low,Medium,3-6 months
EMP-03324,44,Married,Bachelor,Information Technology,Contract,Senior,16,16,Tier 3,1,97298.17,169989.13,Rented,13216.5,8759.95,1970.33,2435.59,3177.84,1970.28,11695.47,47623.64,129789.14,75.0,1,4397.68,222579.09,2.59,26.04,668,0,0,14807.73,1315080.6,24.0,2133185.12,9.48,Comprehensive,4,Never,Weekly,3,5,18,5,Low,7,10,6,8,No,Unavailable,Yes,0,3,0,No,Digital Learning,Moderately Stable,122365.49,71.98,40-49,High,Medium,More than 6 months
EMP-02579,48,Married,Master,Marketing,Permanent,Leadership,25,19,Tier 1,1,109789.31,132696.04,Owned,15964.33,13206.59,5570.05,6521.9,4387.39,0.0,9608.7,61025.57,76380.82,57.56,0,5766.61,221008.19,4.35,9.17,799,0,0,43068.2,191606.34,3.73,898624.89,14.73,Basic,4,Monthly,Monthly,4,1,20,4,Low,10,10,10,9,No,Available,No,0,3,0,Yes,One-to-One Counseling,Moderately Stable,71670.47,54.01,40-49,High,Medium,3-6 months
EMP-06109,49,Single,Bachelor,Information Technology,Part-Time,Senior,23,4,Tier 1,1,64610.01,68292.63,Rented,16004.83,8331.03,3338.51,5227.49,5317.59,3353.41,10712.16,60390.85,8548.54,12.52,4,8105.83,940813.28,11.87,37.79,631,2,3,43730.75,37262.28,0.75,131097.61,5.33,Basic,4,Monthly,Rarely,6,5,16,3,Low,7,6,4,7,No,Available,No,5,4,1,No,One-to-One Counseling,Financially At-Risk,7901.780000000006,11.57,40-49,Low,High,Less than 1 month
EMP-05744,43,Single,Bachelor,Information Technology,Permanent,Senior,20,8,Tier 2,0,106337.6,110842.01,Rented,12212.95,4910.39,1849.58,7156.33,3052.46,0.0,9611.25,51192.72,58784.77,53.03,4,12399.76,426441.35,11.19,39.91,777,0,0,37484.77,274291.04,6.6,1234979.21,16.49,Basic,6,Monthly,Weekly,3,7,29,7,Moderate,7,8,10,7,No,Available,No,0,2,0,No,Self-Help Resources,Financially Secure,59649.28999999999,53.81,40-49,Medium,High,More than 6 months
EMP-00094,36,Divorced,Bachelor,Sales,Contract,Senior,13,12,Tier 2,0,85617.57,100235.77,Owned,12139.66,9102.3,1076.59,4326.46,5443.8,0.0,8724.15,47400.88,57695.98,57.56,1,6587.92,481563.84,6.57,5.39,764,0,2,3223.25,281121.47,7.27,1278596.56,8.52,Basic,4,Weekly,Weekly,3,7,28,7,Low,6,10,7,7,No,Available,No,0,2,0,No,One-to-One Counseling,Financially Secure,52834.89000000001,52.71,30-39,Medium,High,More than 6 months
EMP-04783,29,Single,Diploma,Operations,Contract,Mid-Level,9,6,Tier 3,0,55015.43,71445.16,Rented,12079.91,7451.56,2266.29,2213.86,6439.3,0.0,2157.83,32608.75,34803.77,48.71,0,0.0,0.0,0.0,10.92,722,0,2,16585.19,122567.01,4.03,534429.46,8.58,Basic,4,Weekly,Monthly,1,4,18,6,Low,7,8,5,7,No,Unavailable,No,0,1,1,No,One-to-One Counseling,Moderately Stable,38836.41,54.36,21-29,Low,Low,3-6 months
EMP-00577,49,Married,Higher Secondary,Finance,Permanent,Leadership,25,2,Tier 2,0,108446.1,157030.63,Rented,10883.15,5868.31,2324.39,8518.64,3901.39,0.0,14271.66,45767.54,109002.66,69.41,2,0.0,55653.28,0.0,5.55,740,0,1,16632.17,487443.91,15.48,893673.91,13.75,Comprehensive,6,Occasionally,Monthly,4,6,26,5,Low,5,9,7,8,Yes,Unavailable,Yes,0,3,0,No,Group Workshop,Financially Secure,111263.09,70.85,40-49,High,Low,More than 6 months
EMP-05720,41,Married,Master,Finance,Permanent,Senior,21,19,Tier 2,0,113697.11,135738.13,Owned,8964.21,7647.74,3018.27,3425.25,3143.6,0.0,15664.6,53854.31,75105.33,55.33,1,11990.64,701497.24,8.83,8.23,739,0,1,4955.2,671150.14,17.57,1331184.52,10.03,Basic,4,Occasionally,Monthly,6,8,26,4,Moderate,6,9,8,8,No,Available,Yes,0,1,0,Yes,Digital Learning,Moderately Stable,81883.82,60.32,40-49,High,High,More than 6 months
EMP-05346,31,Single,Master,Customer Support,Permanent,Mid-Level,9,5,Tier 2,1,80407.88,90649.88,Owned,11989.31,10691.98,2345.94,5959.49,5229.95,466.66,6738.88,52348.02,35814.22,39.51,0,8925.81,481145.12,9.85,37.12,758,0,0,46108.65,398178.89,8.73,697184.36,11.07,Basic,6,Never,Weekly,5,5,13,5,High,8,7,7,10,No,Limited,No,1,1,0,No,Self-Help Resources,Moderately Stable,38301.86000000001,42.25,30-39,Medium,High,More than 6 months
EMP-05775,60,Married,Bachelor,Sales,Permanent,Leadership,36,4,Tier 1,1,149674.76,158549.42,Owned,16517.62,13000.77,3633.4,6825.74,3225.29,2773.25,23661.79,75784.43,83315.05,52.55,1,6146.57,240403.58,3.88,7.93,799,0,0,31996.08,883413.24,16.95,922450.68,10.69,Basic,4,Occasionally,Rarely,6,6,24,4,High,4,9,7,7,No,Limited,No,0,2,1,No,Group Workshop,Moderately Stable,82764.99000000002,52.2,50-60,High,Medium,More than 6 months
EMP-05662,39,Married,Bachelor,Human Resources,Contract,Senior,20,5,Tier 3,1,76683.86,89970.73,Rented,10767.85,8411.68,2251.56,3961.98,3367.42,590.57,4889.79,37527.58,54982.65,61.11,1,3286.73,152306.02,3.65,17.74,794,0,1,23040.28,443990.97,13.6,142742.45,4.95,Comprehensive,5,Monthly,Monthly,3,3,17,7,High,8,9,6,5,No,Unavailable,No,0,2,1,No,Digital Learning,Moderately Stable,52443.149999999994,58.29,30-39,Medium,Medium,More than 6 months
EMP-03378,34,Single,Doctorate,Information Technology,Permanent,Mid-Level,13,4,Tier 2,2,93256.37,93256.37,Owned,17714.99,15232.88,3407.14,5826.02,2600.57,6048.21,11524.75,70399.52,23017.91,24.68,0,8044.96,438293.18,8.63,45.53,695,1,3,26914.01,102261.47,1.74,509201.65,2.85,Comprehensive,3,Monthly,Weekly,5,5,21,7,High,6,8,8,7,No,Unavailable,No,2,3,0,No,Group Workshop,Financially At-Risk,22856.84999999999,24.51,30-39,Medium,High,1-3 months
EMP-00477,47,Married,Master,Operations,Permanent,Leadership,26,12,Tier 3,4,115469.27,128246.47,Owned,9561.25,12154.87,4151.72,5364.79,5553.87,4025.89,5084.69,55953.19,75111.39,58.57,1,10056.11,378550.96,7.84,40.51,695,0,0,15490.17,690100.12,13.57,1234994.93,5.15,None listed,3,Occasionally,Daily,4,4,21,8,Moderate,5,9,10,6,No,Limited,No,0,2,0,Yes,One-to-One Counseling,Financially At-Risk,72293.28,56.37,40-49,High,Medium,More than 6 months
EMP-06713,39,Married,Bachelor,Finance,Permanent,Mid-Level,14,10,Tier 2,0,87710.72,105245.55,Owned,16846.41,7223.09,2184.09,4234.21,4265.51,0.0,5240.03,53657.46,47831.25,45.45,2,13664.12,978092.01,12.98,10.55,765,0,0,41168.32,249121.49,5.15,977627.59,5.85,Comprehensive,6,Weekly,Rarely,3,5,32,6,Moderate,8,10,9,8,No,Limited,No,0,3,0,No,Digital Learning,Moderately Stable,51588.090000000004,49.02,30-39,Medium,High,3-6 months
EMP-02405,29,Married,Bachelor,Finance,Part-Time,Mid-Level,10,0,Tier 2,1,42878.27,48572.35,Owned,13403.18,5988.27,2942.34,4890.86,2555.98,2379.63,1000.0,41355.9,5400.71,11.12,2,8195.64,775755.82,16.87,57.73,685,0,1,19135.25,107352.05,2.66,95953.74,1.18,None listed,4,Occasionally,Never,6,4,7,5,Low,7,8,5,6,No,Unavailable,No,1,2,1,No,Digital Learning,Financially At-Risk,7216.449999999997,14.86,21-29,Low,High,1-3 months
EMP-04216,49,Single,Diploma,Marketing,Permanent,Leadership,27,10,Tier 1,0,120647.64,120987.13,Owned,13164.9,10205.1,2983.68,7194.91,4505.71,0.0,12753.66,54263.84,71336.17,58.96,0,3455.88,92485.82,2.86,20.8,712,1,2,24024.78,214969.47,5.18,1268371.54,10.07,Basic,5,Weekly,Rarely,9,7,32,6,Moderate,3,9,8,8,No,Unavailable,No,0,1,1,No,Digital Learning,Moderately Stable,66723.29000000001,55.15,40-49,High,Low,3-6 months
EMP-03297,41,Married,Bachelor,Information Technology,Permanent,Mid-Level,20,9,Tier 2,2,101300.42,128529.97,Owned,11336.33,9788.26,5554.71,2161.75,3887.86,6835.35,11658.6,58295.78,72067.47,56.07,0,7072.92,342670.39,5.5,19.43,751,0,1,5736.3,281421.8,6.03,655858.89,6.37,Comprehensive,6,Monthly,Never,2,3,18,5,Moderate,5,10,7,7,No,Limited,Yes,0,3,0,No,One-to-One Counseling,Financially At-Risk,70234.19,54.64,40-49,High,Medium,More than 6 months
EMP-04862,42,Married,Bachelor,Finance,Permanent,Mid-Level,20,8,Tier 2,2,94368.7,111620.33,Owned,6792.88,9663.24,3972.64,5056.43,5293.94,3142.12,7347.06,45527.0,64753.02,58.01,2,4258.69,196845.28,3.82,27.43,786,0,0,12187.84,347934.82,9.11,485445.51,14.62,Basic,5,Occasionally,Monthly,4,8,22,6,Low,4,10,10,5,No,Limited,No,0,1,1,Yes,Group Workshop,Moderately Stable,66093.33,59.21,40-49,Medium,Medium,More than 6 months
EMP-05639,40,Single,Diploma,Sales,Permanent,Senior,17,15,Tier 1,0,90060.55,91233.09,Rented,18731.38,7040.21,3796.62,9479.06,2632.89,0.0,10649.41,58368.78,32064.22,35.15,2,6039.21,282817.29,6.62,9.59,760,0,1,22709.32,341183.97,7.15,285172.28,4.31,Basic,5,Never,Monthly,4,3,9,5,Moderate,7,9,9,9,No,Unavailable,No,0,1,0,No,Group Workshop,Financially At-Risk,32864.31,36.02,40-49,Medium,Medium,More than 6 months
EMP-03152,29,Single,Bachelor,Operations,Permanent,Mid-Level,5,2,Tier 2,1,74504.31,81576.24,Rented,11862.96,9107.65,3730.69,6442.5,4106.99,2366.21,7540.64,45413.18,38065.88,46.66,1,255.54,59182.14,0.31,22.97,801,0,1,25685.02,363432.34,9.6,414618.39,9.72,Basic,4,Weekly,Monthly,4,4,30,6,High,10,9,9,8,Yes,Limited,No,0,2,0,Yes,Digital Learning,Moderately Stable,36163.060000000005,44.33,21-29,Low,Low,More than 6 months
EMP-04883,31,Single,Bachelor,Human Resources,Permanent,Mid-Level,10,9,Tier 1,0,78713.06,83990.47,Rented,9027.26,10224.39,2900.38,9312.47,2371.3,0.0,12290.68,49997.79,36332.08,43.26,1,3871.31,177453.04,4.61,27.73,689,0,0,15824.93,150892.29,4.0,185035.48,8.29,Basic,6,Occasionally,Monthly,6,7,5,6,Moderate,8,8,10,9,No,Available,No,0,4,1,No,Group Workshop,Financially At-Risk,33992.68,40.47,30-39,Low,Medium,3-6 months
EMP-06080,24,Married,Bachelor,Human Resources,Permanent,Entry,0,0,Tier 1,1,49268.93,69803.2,Rented,12013.96,13361.66,5564.53,800.0,5151.82,3563.29,15595.37,58319.24,9479.65,13.58,1,2268.61,142874.35,3.25,17.35,774,1,3,12963.87,47372.11,1.11,72514.77,7.24,Comprehensive,4,Occasionally,Never,5,6,17,3,Low,7,8,9,7,No,Limited,No,1,1,1,No,Self-Help Resources,Financially At-Risk,11483.96,16.45,21-29,Low,Medium,1-3 months
EMP-02524,21,Married,Bachelor,Information Technology,Permanent,Entry,0,0,Tier 2,1,54154.64,78985.3,Owned,14920.65,10157.22,3837.61,6722.16,6422.48,3168.04,7688.63,66856.62,11840.84,14.99,2,13939.83,929319.51,17.65,35.71,700,0,3,34835.56,138545.57,2.34,148664.61,11.55,Basic,6,Monthly,Weekly,4,7,19,5,Low,9,8,9,8,No,Limited,Yes,0,1,0,No,Digital Learning,Financially At-Risk,12128.680000000008,15.36,21-29,Low,High,1-3 months
EMP-04669,54,Married,Bachelor,Research and Development,Permanent,Senior,33,2,Tier 1,3,117004.98,153903.4,Owned,20900.43,18161.65,5830.29,6480.69,5406.22,12469.74,19741.15,109661.81,47679.04,30.98,3,20671.64,1384726.44,13.43,49.61,699,0,1,30428.93,158954.75,1.77,170317.54,9.43,Basic,4,Occasionally,Rarely,5,3,17,7,High,5,8,10,9,No,Unavailable,No,1,2,1,Yes,Digital Learning,Financially At-Risk,44241.59,28.75,50-60,High,High,1-3 months
EMP-06369,29,Married,Doctorate,Information Technology,Permanent,Junior,11,5,Tier 2,0,91842.24,149340.53,Rented,9741.69,9400.84,2113.02,2597.12,3969.72,0.0,13976.86,41799.25,106799.82,71.51,0,0.0,0.0,0.0,0.0,782,0,0,16145.46,844306.27,24.0,604333.74,7.91,Comprehensive,6,Monthly,Rarely,3,4,10,4,High,4,10,6,7,No,Unavailable,No,0,4,2,No,Digital Learning,Moderately Stable,107541.28,72.01,21-29,High,Low,More than 6 months
EMP-00488,41,Single,Diploma,Information Technology,Permanent,Senior,17,14,Tier 2,0,97161.77,105339.58,Rented,10241.4,7131.38,1133.0,3463.39,3681.42,0.0,7083.77,32734.36,73423.95,69.7,0,0.0,0.0,0.0,13.77,816,0,0,11147.18,614237.65,23.95,219735.31,8.83,Comprehensive,6,Never,Weekly,3,4,4,7,Moderate,6,9,8,8,No,Limited,No,0,3,1,No,Self-Help Resources,Moderately Stable,72605.22,68.92,40-49,Medium,Low,More than 6 months
EMP-05828,60,Married,Diploma,Operations,Permanent,Leadership,37,1,Tier 3,3,122822.57,166194.25,Owned,14224.57,12197.8,3174.72,3485.66,5373.55,7243.22,12024.44,67736.52,95584.56,57.51,1,10012.56,361305.79,6.02,22.04,772,0,0,30334.41,440821.1,7.91,1289807.76,7.66,Basic,4,Weekly,Weekly,3,5,24,7,Low,3,9,7,8,No,Limited,No,0,2,0,Yes,Digital Learning,Financially Secure,98457.73,59.24,50-60,High,Medium,More than 6 months
EMP-00593,53,Single,Bachelor,Information Technology,Permanent,Leadership,28,4,Tier 1,1,105933.36,124343.16,Company Provided,2044.67,11041.26,3529.74,3068.88,4720.85,2143.07,21433.84,51398.48,70977.68,57.08,1,3416.17,138805.22,2.75,10.34,785,0,0,5177.67,517345.41,17.27,399473.26,11.54,Basic,4,Monthly,Daily,7,6,27,4,High,4,10,9,10,No,Limited,No,0,1,1,No,Self-Help Resources,Financially Secure,72944.68,58.66,50-60,High,Medium,More than 6 months
EMP-02570,41,Single,Bachelor,Information Technology,Permanent,Senior,21,12,Tier 2,1,95458.78,101843.52,Rented,15084.34,6018.01,4234.39,6464.48,2987.67,1285.75,12675.55,48750.19,54295.52,53.31,0,0.0,0.0,0.0,24.94,663,0,1,15804.37,135367.3,3.75,410234.4,9.5,None listed,3,Monthly,Rarely,8,6,26,5,Moderate,8,8,9,8,No,Limited,No,0,2,0,No,One-to-One Counseling,Moderately Stable,53093.33,52.13,40-49,Medium,Low,3-6 months
EMP-01057,38,Married,Bachelor,Customer Support,Permanent,Senior,14,6,Tier 1,3,96265.14,117748.44,Owned,13481.75,13655.16,5583.26,3926.61,6440.54,8788.52,11982.79,72140.89,45167.01,38.36,1,8282.26,645049.45,7.03,34.02,629,1,2,14027.52,379843.89,6.31,100455.06,4.18,None listed,3,Never,Daily,6,6,31,3,Moderate,10,8,9,9,No,Available,No,1,1,0,No,Self-Help Resources,Financially At-Risk,45607.55,38.73,30-39,High,High,More than 6 months
